crop,state,date,avg_modal_price
fish,Nct Of Delhi,2023-07-31,24386.363636363636
fish,Odisha,2023-07-31,14190.0
fish,Odisha,2023-08-31,14008.333333333334
fish,Odisha,2025-05-31,18500.0
fish,Tripura,2023-07-31,27052.63157894737
fish,Tripura,2023-08-31,27222.222222222223
fish,Tripura,2025-05-31,23950.0
fish,Uttrakhand,2023-07-31,4300.0
fish,West Bengal,2023-07-31,19000.0
fish,West Bengal,2023-08-31,17500.0
fish,West Bengal,2025-05-31,17800.0
foxtail millet(navane),Karnataka,2023-07-31,3950.0
foxtail millet(navane),Karnataka,2023-08-31,5021.0
french beans (frasbean),Gujarat,2023-07-31,5750.0
french beans (frasbean),Gujarat,2023-08-31,5750.0
french beans (frasbean),Gujarat,2025-05-31,8500.0
french beans (frasbean),Haryana,2023-07-31,3950.0
french beans (frasbean),Himachal Pradesh,2023-07-31,6772.916666666667
french beans (frasbean),Himachal Pradesh,2023-08-31,7020.0
french beans (frasbean),Himachal Pradesh,2025-05-31,6600.0
french beans (frasbean),Jammu And Kashmir,2023-08-31,6250.0
french beans (frasbean),Kerala,2023-07-31,6252.941176470588
french beans (frasbean),Kerala,2023-08-31,6640.0
french beans (frasbean),Kerala,2025-05-31,8020.0
french beans (frasbean),Maharashtra,2023-07-31,8500.0
french beans (frasbean),Maharashtra,2023-08-31,7500.0
french beans (frasbean),Meghalaya,2023-07-31,6333.333333333333
french beans (frasbean),Meghalaya,2023-08-31,7250.0
french beans (frasbean),Odisha,2023-07-31,6000.0
french beans (frasbean),Odisha,2023-08-31,4533.333333333333
french beans (frasbean),Punjab,2023-07-31,4583.333333333333
french beans (frasbean),Punjab,2023-08-31,6100.0
french beans (frasbean),Punjab,2025-05-31,6500.0
french beans (frasbean),Telangana,2023-07-31,8133.333333333333
french beans (frasbean),Telangana,2023-08-31,8071.428571428572
french beans (frasbean),Telangana,2025-05-31,8187.5
french beans (frasbean),Tripura,2023-07-31,3250.0
french beans (frasbean),Tripura,2023-08-31,3800.0
french beans (frasbean),Uttrakhand,2023-07-31,4000.0
french beans (frasbean),Uttrakhand,2025-05-31,2800.0
french beans (frasbean),West Bengal,2023-07-31,9750.0
french beans (frasbean),West Bengal,2023-08-31,7500.0
garlic,Chattisgarh,2023-08-31,13500.0
garlic,Gujarat,2023-07-31,7687.5
garlic,Gujarat,2023-08-31,7425.0
garlic,Gujarat,2025-05-31,10250.0
garlic,Haryana,2023-07-31,7666.666666666667
garlic,Haryana,2023-08-31,8000.0
garlic,Haryana,2025-05-31,9500.0
garlic,Himachal Pradesh,2023-07-31,11280.0
garlic,Himachal Pradesh,2023-08-31,13166.666666666666
garlic,Himachal Pradesh,2025-05-31,9725.0
garlic,Jammu And Kashmir,2023-07-31,7000.0
garlic,Jammu And Kashmir,2023-08-31,11250.0
garlic,Jammu And Kashmir,2025-05-31,6500.0
garlic,Karnataka,2023-07-31,9000.0
garlic,Karnataka,2023-08-31,8733.333333333334
garlic,Kerala,2023-07-31,15731.818181818182
garlic,Kerala,2023-08-31,14193.75
garlic,Kerala,2025-05-31,12675.0
garlic,Madhya Pradesh,2023-07-31,6325.5
garlic,Madhya Pradesh,2023-08-31,8410.0
garlic,Maharashtra,2023-07-31,10840.625
garlic,Maharashtra,2023-08-31,11312.5
garlic,Odisha,2023-07-31,9840.0
garlic,Odisha,2023-08-31,9733.333333333334
garlic,Odisha,2025-05-31,6000.0
garlic,Punjab,2023-07-31,8123.0
garlic,Punjab,2023-08-31,9409.09090909091
garlic,Punjab,2025-05-31,6275.0
garlic,Rajasthan,2023-07-31,9827.272727272728
garlic,Rajasthan,2023-08-31,8421.4
garlic,Rajasthan,2025-05-31,7100.0
garlic,Telangana,2023-07-31,7150.0
garlic,Telangana,2023-08-31,12000.0
garlic,Telangana,2025-05-31,4000.0
garlic,Tripura,2025-05-31,8100.0
garlic,Uttar Pradesh,2023-07-31,6735.873786407767
garlic,Uttar Pradesh,2023-08-31,6970.086206896552
garlic,Uttar Pradesh,2025-05-31,5517.5
garlic,Uttrakhand,2023-07-31,5300.0
garlic,Uttrakhand,2023-08-31,2600.0
garlic,West Bengal,2023-08-31,13000.0
garlic,West Bengal,2025-05-31,9000.0
ghee,Maharashtra,2023-08-31,85000.0
ghee,Uttar Pradesh,2023-07-31,44900.0
gingelly oil,Tamil Nadu,2023-07-31,14300.0
gingelly oil,Tamil Nadu,2023-08-31,12718.0
ginger(dry),Haryana,2023-07-31,10625.0
ginger(dry),Haryana,2023-08-31,11000.0
ginger(dry),Haryana,2025-05-31,6000.0
ginger(dry),Himachal Pradesh,2023-07-31,19575.0
ginger(dry),Himachal Pradesh,2023-08-31,19000.0
ginger(dry),Kerala,2023-07-31,28000.0
ginger(dry),Kerala,2023-08-31,27000.0
ginger(dry),Kerala,2025-05-31,30500.0
ginger(dry),Madhya Pradesh,2023-08-31,6000.0
ginger(dry),Maharashtra,2023-08-31,25000.0
ginger(dry),Meghalaya,2023-07-31,10000.0
ginger(dry),Odisha,2023-07-31,17200.0
ginger(dry),Odisha,2023-08-31,20500.0
ginger(dry),Odisha,2025-05-31,4000.0
ginger(dry),Punjab,2023-07-31,13400.0
ginger(dry),Punjab,2023-08-31,10666.666666666666
ginger(dry),Punjab,2025-05-31,4500.0
ginger(dry),Rajasthan,2023-07-31,5900.0
ginger(dry),Rajasthan,2023-08-31,5900.0
ginger(dry),Uttrakhand,2023-07-31,4000.0
ginger(dry),West Bengal,2023-07-31,16666.666666666668
ginger(dry),West Bengal,2023-08-31,19125.0
ginger(dry),West Bengal,2025-05-31,5800.0
ginger(green),Chandigarh,2023-07-31,12000.0
ginger(green),Chandigarh,2023-08-31,12000.0
ginger(green),Gujarat,2023-07-31,12742.64705882353
ginger(green),Gujarat,2023-08-31,9850.0
ginger(green),Gujarat,2025-05-31,2862.5
ginger(green),Haryana,2023-07-31,11666.666666666666
ginger(green),Haryana,2023-08-31,10400.0
ginger(green),Haryana,2025-05-31,5266.666666666667
ginger(green),Himachal Pradesh,2023-07-31,17377.272727272728
ginger(green),Himachal Pradesh,2023-08-31,17357.14285714286
ginger(green),Himachal Pradesh,2025-05-31,6533.333333333333
ginger(green),Jammu And Kashmir,2023-08-31,14000.0
ginger(green),Jammu And Kashmir,2025-05-31,5250.0
ginger(green),Karnataka,2023-07-31,15400.0
ginger(green),Karnataka,2023-08-31,14050.0
ginger(green),Kerala,2023-07-31,20026.315789473683
ginger(green),Kerala,2023-08-31,16842.63157894737
ginger(green),Kerala,2025-05-31,5776.470588235294
ginger(green),Madhya Pradesh,2023-07-31,5966.666666666667
ginger(green),Maharashtra,2023-07-31,10225.0
ginger(green),Maharashtra,2023-08-31,11594.117647058823
ginger(green),Nagaland,2023-07-31,14234.0
ginger(green),Nagaland,2023-08-31,16100.0
ginger(green),Nct Of Delhi,2023-08-31,12750.0
ginger(green),Punjab,2023-07-31,11995.833333333334
ginger(green),Punjab,2023-08-31,12120.0
ginger(green),Punjab,2025-05-31,4200.0
ginger(green),Rajasthan,2023-07-31,9833.333333333334
ginger(green),Rajasthan,2023-08-31,11000.0
ginger(green),Rajasthan,2025-05-31,3550.0
ginger(green),Tripura,2023-07-31,10350.0
ginger(green),Tripura,2023-08-31,12950.0
ginger(green),Tripura,2025-05-31,5616.666666666667
ginger(green),Uttar Pradesh,2023-07-31,7807.735849056604
ginger(green),Uttar Pradesh,2023-08-31,8634.761904761905
ginger(green),Uttar Pradesh,2025-05-31,4146.875
ginger(green),Uttrakhand,2023-07-31,2200.0
ginger(green),Uttrakhand,2025-05-31,3800.0
ginger(green),West Bengal,2023-07-31,17600.0
ginger(green),West Bengal,2023-08-31,11000.0
gladiolus cut flower,Nct Of Delhi,2023-08-31,3.75
goat,Maharashtra,2023-08-31,7000.0
goat,Odisha,2023-07-31,9000.0
goat,Tripura,2023-08-31,4500.0
gram raw(chholia),Gujarat,2023-07-31,8525.0
gram raw(chholia),Madhya Pradesh,2023-08-31,1000.0
grapes,Gujarat,2023-07-31,18250.0
grapes,Haryana,2023-07-31,19333.333333333332
grapes,Himachal Pradesh,2025-05-31,10450.0
grapes,Karnataka,2023-07-31,4000.0
grapes,Karnataka,2023-08-31,4000.0
grapes,Kerala,2023-07-31,7128.571428571428
grapes,Kerala,2023-08-31,7475.0
grapes,Kerala,2025-05-31,6600.0
grapes,Maharashtra,2023-07-31,7500.0
grapes,Maharashtra,2023-08-31,7000.0
grapes,Punjab,2023-07-31,9866.666666666666
grapes,Punjab,2023-08-31,9700.0
grapes,Punjab,2025-05-31,6866.666666666667
grapes,Rajasthan,2025-05-31,6000.0
grapes,Telangana,2023-07-31,7000.0
grapes,Telangana,2023-08-31,9750.0
green avare (w),Karnataka,2023-07-31,3000.0
green avare (w),Karnataka,2023-08-31,2833.3333333333335
green avare (w),Kerala,2023-07-31,4525.0
green avare (w),Kerala,2023-08-31,5600.0
green avare (w),Kerala,2025-05-31,7000.0
green chilli,Andaman And Nicobar,2023-07-31,35000.0
green chilli,Andhra Pradesh,2023-07-31,9000.0
green chilli,Bihar,2023-07-31,4633.333333333333
green chilli,Chandigarh,2023-07-31,3500.0
green chilli,Chandigarh,2023-08-31,3500.0
green chilli,Chattisgarh,2023-07-31,4400.0
green chilli,Chattisgarh,2023-08-31,5750.0
green chilli,Gujarat,2023-07-31,5012.5
green chilli,Gujarat,2023-08-31,5453.571428571428
green chilli,Gujarat,2025-05-31,2835.714285714286
green chilli,Haryana,2023-07-31,4054.0
green chilli,Haryana,2023-08-31,3433.3333333333335
green chilli,Haryana,2025-05-31,2366.6666666666665
green chilli,Himachal Pradesh,2023-07-31,6445.652173913043
green chilli,Himachal Pradesh,2023-08-31,5712.5
green chilli,Himachal Pradesh,2025-05-31,3425.0
green chilli,Jammu And Kashmir,2023-07-31,4500.0
green chilli,Jammu And Kashmir,2023-08-31,4375.0
green chilli,Jammu And Kashmir,2025-05-31,1900.0
green chilli,Karnataka,2023-07-31,5335.777777777777
green chilli,Karnataka,2023-08-31,5138.5
green chilli,Kerala,2023-07-31,7751.639344262295
green chilli,Kerala,2023-08-31,7487.121212121212
green chilli,Kerala,2025-05-31,4127.777777777777
green chilli,Madhya Pradesh,2023-07-31,2386.6666666666665
green chilli,Madhya Pradesh,2023-08-31,2972.7272727272725
green chilli,Maharashtra,2023-07-31,4310.294117647059
green chilli,Maharashtra,2023-08-31,4616.0
green chilli,Meghalaya,2023-07-31,11333.333333333334
green chilli,Meghalaya,2023-08-31,11666.666666666666
green chilli,Nagaland,2023-07-31,10614.0
green chilli,Nagaland,2023-08-31,8138.333333333333
green chilli,Nagaland,2025-05-31,16100.0
green chilli,Nct Of Delhi,2023-08-31,3000.0
green chilli,Odisha,2023-07-31,11735.714285714286
green chilli,Odisha,2023-08-31,9966.666666666666
green chilli,Odisha,2025-05-31,4533.333333333333
green chilli,Punjab,2023-07-31,3310.2884615384614
green chilli,Punjab,2023-08-31,3151.5625
green chilli,Punjab,2025-05-31,1964.375
green chilli,Rajasthan,2023-07-31,2933.3333333333335
green chilli,Rajasthan,2023-08-31,3550.0
green chilli,Rajasthan,2025-05-31,1650.0
green chilli,Telangana,2023-07-31,7025.862068965517
green chilli,Telangana,2023-08-31,6720.0
green chilli,Telangana,2025-05-31,3137.5
green chilli,Tripura,2023-07-31,13412.5
green chilli,Tripura,2023-08-31,12025.0
green chilli,Tripura,2025-05-31,4712.5
green chilli,Uttar Pradesh,2023-07-31,4647.988826815643
green chilli,Uttar Pradesh,2023-08-31,4752.252747252747
green chilli,Uttar Pradesh,2025-05-31,2077.608695652174
green chilli,Uttrakhand,2023-07-31,4867.857142857143
green chilli,Uttrakhand,2023-08-31,4157.142857142857
green chilli,Uttrakhand,2025-05-31,1177.6666666666667
green chilli,West Bengal,2023-07-31,7025.806451612903
green chilli,West Bengal,2023-08-31,6165.0
green chilli,West Bengal,2025-05-31,4275.0
green fodder,Haryana,2023-07-31,280.0
green fodder,Haryana,2023-08-31,200.0
green gram (moong)(whole),Gujarat,2023-07-31,7925.0
green gram (moong)(whole),Gujarat,2023-08-31,7606.428571428572
green gram (moong)(whole),Gujarat,2025-05-31,7250.0
green gram (moong)(whole),Karnataka,2023-07-31,11000.0
green gram (moong)(whole),Karnataka,2023-08-31,7524.25
green gram (moong)(whole),Kerala,2023-07-31,11825.0
green gram (moong)(whole),Kerala,2023-08-31,12916.666666666666
green gram (moong)(whole),Madhya Pradesh,2023-07-31,6357.5
green gram (moong)(whole),Madhya Pradesh,2023-08-31,7053.571428571428
green gram (moong)(whole),Maharashtra,2023-07-31,8566.666666666666
green gram (moong)(whole),Maharashtra,2023-08-31,7589.0
green gram (moong)(whole),Punjab,2023-07-31,6500.0
green gram (moong)(whole),Rajasthan,2023-07-31,6740.0
green gram (moong)(whole),Rajasthan,2023-08-31,6723.333333333333
green gram (moong)(whole),Rajasthan,2025-05-31,6800.0
green gram (moong)(whole),Telangana,2023-08-31,7280.5
green gram (moong)(whole),Uttar Pradesh,2023-07-31,8072.25
green gram (moong)(whole),Uttar Pradesh,2023-08-31,7939.090909090909
green gram (moong)(whole),Uttar Pradesh,2025-05-31,8725.0
green gram (moong)(whole),Uttrakhand,2023-07-31,9400.0
green gram dal (moong dal),Karnataka,2023-07-31,12000.0
green gram dal (moong dal),Karnataka,2023-08-31,12000.0
green gram dal (moong dal),Maharashtra,2023-07-31,11500.0
green gram dal (moong dal),Maharashtra,2023-08-31,11500.0
green gram dal (moong dal),Uttar Pradesh,2023-07-31,9367.222222222223
green gram dal (moong dal),Uttar Pradesh,2023-08-31,9321.666666666666
green gram dal (moong dal),West Bengal,2023-07-31,10100.0
green gram dal (moong dal),West Bengal,2023-08-31,10533.333333333334
green gram dal (moong dal),West Bengal,2025-05-31,10500.0
green peas,Gujarat,2023-08-31,3300.0
green peas,Haryana,2023-07-31,5000.0
green peas,Haryana,2023-08-31,5000.0
green peas,Kerala,2023-07-31,8100.0
green peas,Kerala,2023-08-31,7600.0
green peas,Madhya Pradesh,2023-07-31,4150.0
green peas,Maharashtra,2023-07-31,7300.0
green peas,Maharashtra,2023-08-31,6215.25
green peas,Punjab,2023-07-31,7490.0
green peas,Rajasthan,2023-07-31,2686.0
green peas,Rajasthan,2025-05-31,3500.0
green peas,Uttar Pradesh,2023-07-31,6000.0
green peas,Uttar Pradesh,2023-08-31,2700.0
ground nut seed,Gujarat,2023-07-31,9343.333333333334
ground nut seed,Gujarat,2023-08-31,9165.0
ground nut seed,Gujarat,2025-05-31,5930.0
ground nut seed,Maharashtra,2023-07-31,11200.0
ground nut seed,Maharashtra,2023-08-31,11200.0
ground nut seed,Tamil Nadu,2023-08-31,10250.0
groundnut,Andhra Pradesh,2023-07-31,6962.5
groundnut,Andhra Pradesh,2023-08-31,6966.0
groundnut,Andhra Pradesh,2025-05-31,6054.5
groundnut,Gujarat,2023-07-31,7149.428571428572
groundnut,Gujarat,2023-08-31,7048.666666666667
groundnut,Gujarat,2025-05-31,5155.0
groundnut,Karnataka,2023-08-31,6596.8
groundnut,Maharashtra,2023-07-31,5637.5
groundnut,Maharashtra,2023-08-31,7068.333333333333
groundnut,Rajasthan,2023-08-31,6700.0
groundnut,Tamil Nadu,2023-07-31,8494.272727272728
groundnut,Tamil Nadu,2023-08-31,8733.5
groundnut,Telangana,2023-07-31,5963.0
groundnut,Telangana,2023-08-31,7179.666666666667
groundnut,Uttar Pradesh,2023-07-31,6262.666666666667
groundnut,Uttar Pradesh,2023-08-31,6156.0
groundnut,Uttrakhand,2023-07-31,13500.0
groundnut (split),Gujarat,2023-07-31,9098.57142857143
groundnut (split),Gujarat,2023-08-31,8920.0
groundnut (split),Pondicherry,2023-08-31,6315.0
groundnut pods (raw),Gujarat,2023-07-31,5625.0
groundnut pods (raw),Gujarat,2023-08-31,6000.0
groundnut pods (raw),Gujarat,2025-05-31,3900.0
groundnut pods (raw),Telangana,2023-07-31,4750.0
groundnut pods (raw),Telangana,2023-08-31,3750.0
guar,Chattisgarh,2023-08-31,5250.0
guar,Gujarat,2023-07-31,7174.166666666667
guar,Gujarat,2023-08-31,7464.727272727273
guar,Gujarat,2025-05-31,4850.0
guar,Haryana,2023-07-31,4262.0
guar,Haryana,2023-08-31,5378.0
guar,Madhya Pradesh,2023-07-31,2200.0
guar,Madhya Pradesh,2023-08-31,1000.0
guar,Maharashtra,2023-07-31,5850.0
guar,Maharashtra,2023-08-31,5641.666666666667
guar,Punjab,2023-07-31,6500.0
guar,Punjab,2023-08-31,4400.0
guar,Rajasthan,2023-07-31,5102.875
guar,Rajasthan,2023-08-31,5615.2
guar,Rajasthan,2025-05-31,4572.5
guar seed(cluster beans seed),Gujarat,2023-07-31,5647.1875
guar seed(cluster beans seed),Gujarat,2023-08-31,5533.333333333333
guar seed(cluster beans seed),Gujarat,2025-05-31,4400.0
guar seed(cluster beans seed),Haryana,2023-07-31,5925.0
guar seed(cluster beans seed),Haryana,2023-08-31,5800.0
guar seed(cluster beans seed),Rajasthan,2023-07-31,5438.5
guar seed(cluster beans seed),Rajasthan,2023-08-31,5597.0
guar seed(cluster beans seed),Rajasthan,2025-05-31,4742.5
guava,Gujarat,2023-07-31,2250.0
guava,Haryana,2023-07-31,3069.230769230769
guava,Haryana,2023-08-31,3175.0
guava,Himachal Pradesh,2023-07-31,8000.0
guava,Himachal Pradesh,2023-08-31,10000.0
guava,Himachal Pradesh,2025-05-31,10450.0
guava,Karnataka,2023-08-31,1150.0
guava,Kerala,2025-05-31,5700.0
guava,Maharashtra,2023-07-31,2750.0
guava,Maharashtra,2023-08-31,3000.0
guava,Punjab,2023-07-31,4033.3333333333335
guava,Punjab,2023-08-31,3566.6666666666665
guava,Punjab,2025-05-31,3000.0
guava,Rajasthan,2023-07-31,2900.0
guava,Rajasthan,2023-08-31,2900.0
guava,Telangana,2023-08-31,2250.0
guava,Uttar Pradesh,2023-07-31,1811.5
guava,Uttar Pradesh,2023-08-31,1583.3333333333333
guava,Uttrakhand,2023-07-31,2566.6666666666665
guava,Uttrakhand,2023-08-31,2750.0
guava,West Bengal,2023-07-31,6000.0
guava,West Bengal,2023-08-31,5500.0
guava,West Bengal,2025-05-31,8200.0
gur(jaggery),Andhra Pradesh,2023-07-31,3800.0
gur(jaggery),Andhra Pradesh,2023-08-31,2850.0
gur(jaggery),Andhra Pradesh,2025-05-31,3500.0
gur(jaggery),Karnataka,2023-07-31,3700.0
gur(jaggery),Karnataka,2023-08-31,3743.3333333333335
gur(jaggery),Maharashtra,2023-08-31,4033.6666666666665
gur(jaggery),Rajasthan,2023-08-31,3200.0
gur(jaggery),Uttar Pradesh,2023-07-31,3940.877192982456
gur(jaggery),Uttar Pradesh,2023-08-31,3978.3571428571427
gur(jaggery),Uttar Pradesh,2025-05-31,3420.0
gur(jaggery),West Bengal,2023-07-31,3550.0
gur(jaggery),West Bengal,2023-08-31,3550.0
he buffalo,Telangana,2023-08-31,20000.0
hybrid cumbu,Pondicherry,2023-08-31,2679.0
hybrid cumbu,Tamil Nadu,2023-07-31,2460.0
hybrid cumbu,Tamil Nadu,2023-08-31,2537.5
hybrid cumbu,Tripura,2023-08-31,3500.0
indian beans (seam),Gujarat,2023-07-31,4680.0
indian beans (seam),Gujarat,2023-08-31,5000.0
indian beans (seam),Gujarat,2025-05-31,5000.0
indian beans (seam),Jammu And Kashmir,2023-07-31,6250.0
indian beans (seam),Jammu And Kashmir,2023-08-31,6500.0
indian beans (seam),Jammu And Kashmir,2025-05-31,8500.0
indian beans (seam),Kerala,2023-07-31,10225.0
indian beans (seam),Kerala,2023-08-31,11500.0
indian beans (seam),Kerala,2025-05-31,7500.0
indian beans (seam),Madhya Pradesh,2023-08-31,1200.0
indian beans (seam),Tripura,2025-05-31,3800.0
isabgul (psyllium),Gujarat,2023-07-31,21270.0
isabgul (psyllium),Gujarat,2023-08-31,23312.5
isabgul (psyllium),Rajasthan,2023-07-31,22600.0
isabgul (psyllium),Rajasthan,2023-08-31,23550.0
isabgul (psyllium),Rajasthan,2025-05-31,10350.0
jack fruit,Haryana,2023-07-31,1000.0
jack fruit,Himachal Pradesh,2023-07-31,2650.0
jack fruit,Himachal Pradesh,2023-08-31,3875.0
jack fruit,Himachal Pradesh,2025-05-31,3500.0
jack fruit,Madhya Pradesh,2023-08-31,500.0
jack fruit,Maharashtra,2023-07-31,1500.0
jack fruit,Maharashtra,2023-08-31,1550.0
jack fruit,Punjab,2023-07-31,1200.0
jack fruit,Punjab,2023-08-31,2550.0
jack fruit,Telangana,2023-08-31,3200.0
jack fruit,Uttar Pradesh,2023-07-31,1233.0
jack fruit,Uttar Pradesh,2023-08-31,1307.0833333333333
jack fruit,Uttar Pradesh,2025-05-31,1860.0
jack fruit,Uttrakhand,2023-07-31,819.4444444444445
jack fruit,Uttrakhand,2023-08-31,900.0
jack fruit,Uttrakhand,2025-05-31,1650.0
jaffri,Nct Of Delhi,2023-08-31,3000.0
jamun(narale hannu),Punjab,2023-07-31,2650.0
jamun(narale hannu),Rajasthan,2023-07-31,150.0
jarbara,Nct Of Delhi,2023-08-31,2.2
jasmine,Maharashtra,2023-07-31,40000.0
jasmine,Maharashtra,2023-08-31,35000.0
jowar(sorghum),Andhra Pradesh,2023-07-31,3060.0
jowar(sorghum),Andhra Pradesh,2023-08-31,3340.0
jowar(sorghum),Gujarat,2023-07-31,4155.690476190476
jowar(sorghum),Gujarat,2023-08-31,4054.8125
jowar(sorghum),Gujarat,2025-05-31,3316.6666666666665
jowar(sorghum),Karnataka,2023-07-31,3750.0
jowar(sorghum),Karnataka,2023-08-31,3883.8
jowar(sorghum),Maharashtra,2023-07-31,4480.545454545455
jowar(sorghum),Maharashtra,2023-08-31,3407.641025641026
jowar(sorghum),Rajasthan,2023-07-31,3378.8571428571427
jowar(sorghum),Rajasthan,2023-08-31,2611.0
jowar(sorghum),Tamil Nadu,2023-07-31,3976.6666666666665
jowar(sorghum),Tamil Nadu,2023-08-31,3995.0
jowar(sorghum),Telangana,2023-07-31,3000.0
jowar(sorghum),Telangana,2023-08-31,2883.5
jowar(sorghum),Uttar Pradesh,2023-07-31,3050.0
jowar(sorghum),Uttar Pradesh,2023-08-31,2720.0
jute,West Bengal,2023-07-31,5351.764705882353
jute,West Bengal,2023-08-31,5300.0
jute,West Bengal,2025-05-31,6025.0
kabuli chana(chickpeas-white),Gujarat,2023-07-31,11300.0
kabuli chana(chickpeas-white),Gujarat,2025-05-31,10065.0
kabuli chana(chickpeas-white),Kerala,2023-07-31,14600.0
kabuli chana(chickpeas-white),Kerala,2023-08-31,15100.0
kabuli chana(chickpeas-white),Madhya Pradesh,2023-07-31,9816.666666666666
kabuli chana(chickpeas-white),Madhya Pradesh,2023-08-31,9314.5
kabuli chana(chickpeas-white),Uttar Pradesh,2023-07-31,5840.0
kakada,Maharashtra,2023-07-31,105000.0
kakada,Maharashtra,2023-08-31,50000.0
karbuja(musk melon),Haryana,2025-05-31,1250.0
karbuja(musk melon),Himachal Pradesh,2025-05-31,2293.75
karbuja(musk melon),Jammu And Kashmir,2023-07-31,9500.0
karbuja(musk melon),Jammu And Kashmir,2025-05-31,1100.0
karbuja(musk melon),Karnataka,2023-08-31,1700.0
karbuja(musk melon),Madhya Pradesh,2025-05-31,550.0
karbuja(musk melon),Maharashtra,2023-08-31,2125.0
karbuja(musk melon),Punjab,2023-07-31,2500.0
karbuja(musk melon),Punjab,2023-08-31,2700.0
karbuja(musk melon),Punjab,2025-05-31,1588.3333333333333
karbuja(musk melon),Rajasthan,2023-08-31,2500.0
karbuja(musk melon),Rajasthan,2025-05-31,1750.0
karbuja(musk melon),Telangana,2023-07-31,2000.0
karbuja(musk melon),Telangana,2023-08-31,1500.0
karbuja(musk melon),Uttar Pradesh,2025-05-31,1832.5
karbuja(musk melon),Uttrakhand,2025-05-31,1266.6666666666667
kartali (kantola),Gujarat,2023-07-31,8625.0
kartali (kantola),Gujarat,2023-08-31,8750.0
kartali (kantola),Tripura,2023-07-31,6000.0
kartali (kantola),Tripura,2023-08-31,5730.0
kartali (kantola),Tripura,2025-05-31,5200.0
knool khol,Jammu And Kashmir,2023-07-31,2750.0
knool khol,Jammu And Kashmir,2023-08-31,2375.0
knool khol,Jammu And Kashmir,2025-05-31,1100.0
knool khol,Karnataka,2023-07-31,1885.7142857142858
knool khol,Karnataka,2023-08-31,2122.222222222222
kodo millet(varagu),Chattisgarh,2023-07-31,2800.0
kulthi(horse gram),Gujarat,2023-07-31,4489.166666666667
kulthi(horse gram),Gujarat,2023-08-31,4245.0
kulthi(horse gram),Karnataka,2023-07-31,7075.0
kulthi(horse gram),Karnataka,2023-08-31,6500.0
kulthi(horse gram),Rajasthan,2025-05-31,5325.0
lak(teora),Chattisgarh,2023-07-31,3050.0
lak(teora),Chattisgarh,2023-08-31,2700.0
lak(teora),Madhya Pradesh,2023-07-31,3500.0
lak(teora),Madhya Pradesh,2023-08-31,3500.0
leafy vegetable,Andaman And Nicobar,2023-07-31,7000.0
leafy vegetable,Gujarat,2025-05-31,1250.0
leafy vegetable,Haryana,2023-07-31,1650.0
leafy vegetable,Haryana,2023-08-31,1750.0
leafy vegetable,Kerala,2023-07-31,6000.0
leafy vegetable,Kerala,2023-08-31,5000.0
leafy vegetable,Kerala,2025-05-31,6500.0
leafy vegetable,Madhya Pradesh,2023-07-31,1300.0
leafy vegetable,Nagaland,2023-07-31,5525.294117647059
leafy vegetable,Nagaland,2023-08-31,5921.666666666667
leafy vegetable,Odisha,2023-07-31,2500.0
leafy vegetable,Telangana,2023-07-31,1925.0
leafy vegetable,Telangana,2023-08-31,2040.0
leafy vegetable,Telangana,2025-05-31,2000.0
lemon,Andhra Pradesh,2023-07-31,1900.0
lemon,Andhra Pradesh,2023-08-31,1200.0
lemon,Andhra Pradesh,2025-05-31,1800.0
lemon,Chandigarh,2023-07-31,2200.0
lemon,Chandigarh,2023-08-31,2200.0
lemon,Chattisgarh,2023-07-31,2400.0
lemon,Chattisgarh,2023-08-31,4500.0
lemon,Gujarat,2023-07-31,2056.7567567567567
lemon,Gujarat,2023-08-31,1857.142857142857
lemon,Gujarat,2025-05-31,5520.0
lemon,Haryana,2023-07-31,3712.5
lemon,Haryana,2023-08-31,3760.0
lemon,Haryana,2025-05-31,8383.333333333334
lemon,Himachal Pradesh,2023-07-31,4684.090909090909
lemon,Himachal Pradesh,2023-08-31,5029.166666666667
lemon,Himachal Pradesh,2025-05-31,9912.5
lemon,Jammu And Kashmir,2023-07-31,4250.0
lemon,Jammu And Kashmir,2023-08-31,4125.0
lemon,Jammu And Kashmir,2025-05-31,8500.0
lemon,Kerala,2023-07-31,4842.857142857143
lemon,Kerala,2023-08-31,5175.0
lemon,Kerala,2025-05-31,9662.5
lemon,Madhya Pradesh,2023-08-31,1550.0
lemon,Nagaland,2023-07-31,16637.5
lemon,Nagaland,2023-08-31,12100.0
lemon,Odisha,2023-07-31,2000.0
lemon,Odisha,2023-08-31,1000.0
lemon,Odisha,2025-05-31,3800.0
lemon,Punjab,2023-07-31,3080.769230769231
lemon,Punjab,2023-08-31,3280.769230769231
lemon,Punjab,2025-05-31,5900.0
lemon,Rajasthan,2023-07-31,1975.0
lemon,Rajasthan,2023-08-31,2200.0
lemon,Rajasthan,2025-05-31,5500.0
lemon,Uttar Pradesh,2023-07-31,3596.153846153846
lemon,Uttar Pradesh,2023-08-31,3576.2820512820513
lemon,Uttar Pradesh,2025-05-31,6983.0
lemon,Uttrakhand,2023-07-31,2733.3333333333335
lemon,Uttrakhand,2023-08-31,2950.0
lemon,Uttrakhand,2025-05-31,6750.0
lentil (masur)(whole),Madhya Pradesh,2023-07-31,5397.777777777777
lentil (masur)(whole),Madhya Pradesh,2023-08-31,5500.5
lentil (masur)(whole),Maharashtra,2023-07-31,7375.0
